T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     243.238                 -176.155              
200     219.257                 -177.837              
250     216.947                 -178.879              
298.15  216.430                 -179.912              
300     216.431                 -179.952              
350     216.826                 -181.006              
400     217.728                 -182.019              
450     218.925                 -182.981              
500     220.300                 -183.892              
600     223.327                 -185.588              
700     226.499                 -187.174              
800     229.678                 -188.719              
900     232.801                 -190.285              
1000    235.838                 -202.512              
1100    238.778                 -203.907              
1200    241.615                 -205.224              
1300    244.351                 -206.477              
1400    246.989                 -207.679              
1500    249.532                 -208.836              
1600    251.986                 -209.959              
1700    254.355                 -211.052              
1800    256.644                 -212.123              
1900    258.857                 -213.176              
2000    261.000                 -214.215              
2100    263.075                 -215.245              
2200    265.086                 -216.267              
2300    267.037                 -217.284              
2400    268.932                 -218.300              
2500    270.773                 -219.314              
2600    272.563                 -220.330              
2700    274.305                 -221.349              
2800    276.001                 -516.272              
2900    277.653                 -516.203              
3000    279.264                 -516.139              
3100    280.835                 -516.081              
3200    282.369                 -516.030              
3300    283.867                 -515.987              
3400    285.330                 -515.951              
3500    286.760                 -515.923              
3600    288.159                 -515.905              
3700    289.528                 -515.895              
3800    290.868                 -515.896              
3900    292.180                 -515.907              
4000    293.466                 -515.928              
4100    294.726                 -515.962              
4200    295.961                 -516.007              
4300    297.173                 -516.065              
4400    298.362                 -516.137              
4500    299.529                 -516.220              
4600    300.675                 -516.320              
4700    301.800                 -516.437              
4800    302.906                 -516.570              
4900    303.993                 -516.719              
5000    305.061                 -516.888              
5100    306.111                 -517.077              
5200    307.144                 -517.287              
5300    308.161                 -517.519              
5400    309.161                 -517.774              
5500    310.146                 -518.053              
5600    311.115                 -518.358              
5700    312.070                 -518.690              
5800    313.011                 -519.048              
5900    313.937                 -519.437              
6000    314.850                 -519.835              
