T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  168.135                 280.790               
300     168.135                 280.745               
350     168.390                 279.518               
400     168.957                 278.251               
450     169.688                 276.954               
500     170.506                 275.633               
600     172.244                 272.926               
700     173.992                 270.129               
800     175.686                 267.226               
900     177.306                 264.192               
1000    178.847                 250.412               
1100    180.311                 247.397               
1200    181.701                 244.402               
1300    183.023                 241.422               
1400    184.281                 238.454               
1500    185.481                 235.493               
1600    186.626                 232.537               
1700    187.721                 229.582               
1800    188.770                 226.627               
1900    189.776                 223.670               
2000    190.741                 220.709               
2100    191.669                 217.744               
2200    192.562                 214.775               
2300    193.423                 211.799               
2400    194.253                 208.818               
2500    195.054                 205.831               
2600    195.829                 202.838               
2700    196.579                 199.839               
2800    197.304                 -97.067               
2900    198.008                 -98.983               
3000    198.690                 -100.904              
3100    199.352                 -102.831              
3200    199.996                 -104.764              
3300    200.621                 -106.703              
3400    201.229                 -108.647              
3500    201.822                 -110.597              
3600    202.398                 -112.552              
3700    202.961                 -114.514              
3800    203.509                 -116.480              
3900    204.044                 -118.453              
4000    204.566                 -120.432              
4100    205.076                 -122.417              
4200    205.575                 -124.409              
4300    206.062                 -126.407              
4400    206.539                 -128.413              
4500    207.005                 -130.424              
4600    207.462                 -132.446              
4700    207.909                 -134.476              
4800    208.348                 -136.515              
4900    208.777                 -138.564              
5000    209.198                 -140.624              
5100    209.612                 -142.696              
5200    210.017                 -144.780              
5300    210.415                 -146.878              
5400    210.806                 -148.990              
5500    211.189                 -151.117              
5600    211.566                 -153.260              
5700    211.937                 -155.421              
5800    212.301                 -157.597              
5900    212.659                 -159.795              
6000    213.011                 -161.991              
