T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     198.942                 426.644               
200     181.570                 426.836               
250     179.892                 426.771               
298.15  179.518                 426.676               
300     179.518                 426.673               
350     179.802                 426.583               
400     180.441                 426.487               
450     181.279                 426.378               
500     182.229                 426.250               
600     184.271                 425.924               
700     186.349                 425.489               
800     188.375                 424.503               
900     190.315                 423.781               
1000    192.159                 422.837               
1100    193.908                 421.637               
1200    195.565                 420.145               
1300    197.138                 418.214               
1400    198.632                 415.716               
1500    200.053                 414.233               
1600    201.408                 413.009               
1700    202.702                 411.885               
1800    203.939                 394.495               
1900    205.125                 393.116               
2000    206.262                 391.734               
2100    207.354                 390.348               
2200    208.405                 388.958               
2300    209.417                 387.564               
2400    210.392                 386.164               
2500    211.334                 384.758               
2600    212.244                 383.348               
2700    213.124                 381.933               
2800    213.976                 380.514               
2900    214.802                 379.092               
3000    215.603                 377.667               
3100    216.380                 376.241               
3200    217.136                 0.                    
3300    217.870                 0.                    
3400    218.584                 0.                    
3500    219.280                 0.                    
3600    219.958                 0.                    
3700    220.619                 0.                    
3800    221.265                 0.                    
3900    221.895                 0.                    
4000    222.510                 0.                    
4100    223.112                 0.                    
4200    223.700                 0.                    
4300    224.277                 0.                    
4400    224.841                 0.                    
4500    225.394                 0.                    
4600    225.936                 0.                    
4700    226.468                 0.                    
4800    226.990                 0.                    
4900    227.502                 0.                    
5000    228.006                 0.                    
5100    228.501                 0.                    
5200    228.987                 0.                    
5300    229.466                 0.                    
5400    229.937                 0.                    
5500    230.401                 0.                    
5600    230.858                 0.                    
5700    231.308                 0.                    
5800    231.752                 0.                    
5900    232.189                 0.                    
6000    232.621                 0.                    
