T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     291.557                 -100.102              
200     260.252                 -102.233              
250     257.156                 -103.432              
298.15  256.459                 -104.600              
300     256.460                 -104.645              
350     256.993                 -105.887              
400     258.203                 -109.831              
450     259.799                 -111.180              
500     261.617                 -115.534              
600     265.564                 -118.012              
700     269.624                 -120.249              
800     273.623                 -122.337              
900     277.490                 -124.346              
1000    281.196                 -126.316              
1100    284.734                 -128.278              
1200    288.108                 -227.019              
1300    291.324                 -228.112              
1400    294.392                 -229.192              
1500    297.322                 -230.258              
1600    300.123                 -231.313              
1700    302.805                 -377.595              
1800    305.376                 -377.882              
1900    307.844                 -378.174              
2000    310.217                 -378.471              
2100    312.500                 -378.777              
2200    314.701                 -379.094              
2300    316.824                 -379.423              
2400    318.875                 -379.768              
2500    320.858                 -380.132              
2600    322.777                 -380.515              
2700    324.637                 -380.922              
2800    326.440                 -381.356              
2900    328.190                 -381.819              
3000    329.890                 -382.314              
3100    331.542                 -382.845              
3200    333.150                 -383.414              
3300    334.715                 -384.024              
3400    336.240                 -384.680              
3500    337.726                 -385.383              
3600    339.175                 -386.138              
3700    340.590                 -386.947              
3800    341.972                 -387.814              
3900    343.322                 -388.743              
4000    344.641                 -389.738              
4100    345.932                 -390.802              
4200    347.195                 -391.937              
4300    348.431                 -393.151              
4400    349.642                 -394.384              
4500    350.828                 -395.733              
4600    351.991                 -397.179              
4700    353.131                 -398.715              
4800    354.249                 -400.344              
4900    355.347                 -402.073              
5000    356.424                 -403.897              
5100    357.482                 -405.828              
5200    358.521                 -407.876              
5300    359.542                 -410.040              
5400    360.545                 -412.325              
5500    361.531                 -414.735              
5600    362.502                 -417.275              
5700    363.456                 -419.949              
5800    364.395                 -422.762              
5900    365.319                 -425.716              
6000    366.228                 -428.659              
