T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     274.009                 283.818               
200     249.321                 283.479               
250     246.931                 283.165               
298.15  246.399                 282.838               
300     246.399                 282.826               
350     246.801                 282.475               
400     247.703                 282.114               
450     248.881                 281.743               
500     250.211                 281.362               
600     253.065                 280.568               
700     255.961                 279.733               
800     258.783                 278.857               
900     261.489                 277.940               
1000    264.064                 276.979               
1100    266.508                 275.969               
1200    268.827                 274.903               
1300    271.029                 273.774               
1400    273.121                 272.575               
1500    275.114                 271.300               
1600    277.014                 269.944               
1700    278.830                 268.503               
1800    280.567                 266.971               
1900    282.233                 265.346               
2000    283.832                 263.624               
2100    285.371                 261.803               
2200    286.853                 259.882               
2300    288.284                 257.859               
2400    289.666                 255.733               
2500    291.005                 253.502               
2600    292.302                 251.153               
2700    293.562                 248.656               
2800    294.787                 245.958               
2900    295.980                 207.102               
3000    297.143                 205.820               
3100    298.279                 204.644               
3200    299.389                 203.581               
3300    300.476                 202.636               
3400    301.540                 201.812               
3500    302.585                 201.112               
3600    303.610                 200.538               
3700    304.618                 200.090               
3800    305.610                 199.766               
3900    306.586                 199.565               
4000    307.548                 199.482               
4100    308.497                 199.515               
4200    309.432                 199.656               
4300    310.355                 199.902               
4400    311.267                 200.244               
4500    312.167                 200.676               
4600    313.057                 201.190               
4700    313.936                 201.780               
4800    314.805                 202.436               
4900    315.664                 203.151               
5000    316.514                 -387.467              
5100    317.355                 -388.335              
5200    318.186                 -389.314              
5300    319.009                 -390.406              
5400    319.822                 -391.619              
5500    320.627                 -392.955              
5600    321.423                 -394.419              
5700    322.211                 -396.011              
5800    322.990                 -397.735              
5900    323.761                 -399.591              
6000    324.523                 -401.584              
