T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     861.276                 -7574.128             
200     522.895                 -7581.508             
298.15  483.545                 -7581.408             
300     483.554                 -7581.368             
400     501.993                 -7591.644             
500     538.126                 -7587.309             
600     579.783                 -7581.492             
700     622.500                 -7574.685             
800     664.500                 -7567.175             
900     705.080                 -7559.205             
1000    743.994                 -7582.715             
1100    781.205                 7573.318              
1200    816.767                 -8047.057             
1300    850.776                 -8031.751             
1400    883.344                 -8015.548             
1500    914.580                 -7998.439             
