T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  130.541                 -257.316              
300     130.542                 -257.280              
400     133.622                 -255.318              
500     139.511                 -253.290              
600     146.194                 -251.145              
700     152.986                 -248.866              
800     159.631                 -246.440              
900     166.035                 -243.859              
1000    172.171                 -241.119              
1100    178.040                 -238.220              
1200    183.654                 -235.159              
1300    189.030                 -231.935              
1400    194.187                 -228.548              
1500    199.142                 -224.998              
1600    203.911                 -221.285              
1700    208.511                 -217.409              
1800    212.954                 -213.371              
1900    217.253                 -209.172              
2000    221.420                 -204.812              
