T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  93.752                  -131.178              
300     93.754                  -131.131              
400     96.379                  -128.665              
500     101.338                 -126.322              
600     106.890                 -124.064              
700     112.457                 -121.879              
800     117.832                 119.759               
900     122.945                 -117.701              
1000    127.781                 -115.709              
1100    132.347                 -113.795              
1200    136.659                 -111.976              
1300    140.738                 -110.296              
1400    144.603                 -121.908              
1500    148.271                 -120.394              
1600    151.760                 -118.884              
1700    155.084                 -117.378              
1800    158.259                 -115.877              
1900    161.294                 -114.381              
2000    164.203                 -112.889              
2100    166.994                 -111.404              
2200    169.676                 -109.924              
2300    172.257                 -108.451              
2400    174.745                 -106.986              
2500    177.145                 -105.528              
2600    179.464                 -104.079              
2700    181.706                 -102.639              
2800    183.876                 -101.209              
2900    185.980                 -399.992              
3000    188.020                 -397.786              
