T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     437.713                 -847.429              
200     364.698                 -849.796              
250     357.298                 -850.551              
298.15  355.620                 -851.026              
300     355.622                 -851.039              
350     356.916                 -851.282              
400     359.860                 -851.321              
450     363.755                 -851.202              
500     368.201                 -850.959              
600     377.882                 -850.212              
700     387.871                 -849.232              
800     397.744                 -848.107              
900     407.319                 -846.891              
1000    416.526                 -845.620              
1100    425.344                 -844.325              
1200    433.777                 -843.034              
1300    441.840                 -841.770              
1400    449.554                 -840.552              
1500    456.941                 -839.398              
1600    464.023                 -838.326              
1700    470.820                 -837.349              
1800    477.351                 -836.483              
1900    483.636                 -835.741              
2000    489.690                 -835.136              
2100    495.529                 -834.682              
2200    501.166                 -834.389              
2300    506.615                 -834.271              
2400    511.888                 -834.340              
2500    516.994                 -834.609              
2600    521.944                 -835.100              
2700    526.747                 -835.854              
2800    531.411                 -836.934              
2900    535.943                 -874.304              
3000    540.351                 -874.242              
3100    544.642                 -874.221              
3200    548.820                 -874.241              
3300    552.892                 -874.301              
3400    556.864                 -874.401              
3500    560.739                 -874.540              
3600    564.522                 -874.718              
3700    568.218                 -874.933              
3800    571.830                 -875.187              
3900    575.362                 -875.477              
4000    578.818                 -875.803              
4100    582.200                 -876.166              
4200    585.512                 -876.564              
4300    588.756                 -876.998              
4400    591.936                 -877.468              
4500    595.053                 -877.972              
4600    598.111                 -878.513              
4700    601.111                 -879.089              
4800    604.055                 -879.701              
4900    606.945                 -880.350              
5000    609.785                 -1472.420             
5100    612.574                 -1474.822             
5200    615.315                 -1477.409             
5300    618.009                 -1480.178             
5400    620.659                 -1483.131             
5500    623.265                 -1486.263             
5600    625.829                 -1489.576             
5700    628.352                 -1493.065             
5800    630.836                 -1496.731             
5900    633.281                 -1500.570             
6000    635.690                 -1504.583             
