T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     321.976                 -3268.658             
200     205.130                 -3274.087             
298.15  189.490                 -3276.741             
300     189.494                 -3276.774             
400     197.196                 -3283.707             
500     212.510                 -3285.408             
600     230.368                 -3286.907             
700     248.889                 -3288.098             
800     267.299                 -3288.983             
900     285.266                 -3289.531             
1000    302.657                 -3289.721             
1100    319.431                 3289.570              
1200    335.589                 -3482.640             
1300    351.153                 -3480.079             
1400    366.152                 -3477.180             
1500    380.616                 -3473.995             
1600    394.577                 -3470.439             
1700    408.074                 -3466.432             
1800    421.139                 -3461.958             
1900    433.807                 -3457.003             
2000    446.106                 -3451.552             
