T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     254.203                 -1119.743             
200     157.872                 -1121.314             
298.15  145.266                 -1120.894             
300     145.269                 -1120.869             
400     151.352                 -1118.728             
500     163.593                 -1115.219             
600     178.181                 -1110.550             
700     193.672                 -1104.774             
800     209.452                 -1098.011             
900     225.241                 -1090.611             
1000    240.485                 -1091.694             
1100    254.786                 -1095.556             
1200    268.228                 -1097.841             
1300    280.890                 -1095.254             
1400    292.848                 -1092.980             
1500    304.169                 -1091.011             
1600    314.912                 -1089.346             
1700    325.131                 -1090.831             
1800    334.870                 -1090.769             
1900    344.172                 -1133.299             
2000    353.072                 -1134.548             
2100    361.603                 -1135.843             
2200    369.793                 -1137.183             
2300    377.669                 -1138.568             
2400    385.252                 -1139.998             
2500    392.563                 -1141.472             
2600    399.620                 -1142.988             
2700    406.441                 -1144.547             
2800    413.041                 -1146.146             
2900    419.433                 -1147.786             
3000    425.629                 -1149.464             
