T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     246.061                 -1149.119             
200     165.506                 -1150.202             
298.15  155.519                 -1150.182             
300     155.521                 -1150.176             
400     160.186                 -1154.457             
500     169.426                 -1153.165             
600     180.270                 -1151.017             
700     191.611                 -1148.102             
800     202.989                 -1144.456             
900     214.202                 -1140.085             
1000    225.170                 -1135.003             
1100    235.863                 -1287.134             
1200    246.788                 -1250.880             
1300    258.701                 -1241.791             
1400    270.064                 -1232.789             
1500    280.908                 -1223.865             
1600    291.270                 -1215.012             
1700    301.181                 -1206.226             
1800    310.676                 -1197.507             
1900    319.783                 -1188.853             
2000    328.530                 -1180.265             
2100    336.943                 -1171.745             
2200    345.044                 -1163.295             
2300    352.854                 -1154.918             
2400    360.392                 -1146.618             
2500    367.676                 -1138.398             
