T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     180.962                 -707.189              
200     117.298                 -706.962              
298.15  109.286                 -705.632              
300     109.288                 -705.602              
400     112.974                 -703.746              
500     120.224                 701.288               
600     128.701                 -698.146              
700     137.565                 -694.297              
800     146.474                 -689.744              
900     155.284                 -684.503              
1000    163.934                 -689.183              
1100    172.401                 -682.264              
1200    180.682                 -674.484              
1300    188.781                 -665.841              
1400    196.709                 -656.333              
1500    204.474                 -645.961              
