T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     174.899                 -2582.696             
200     103.323                 -2588.917             
298.15  93.221                  -2592.072             
300     93.223                  -2592.107             
400     98.402                  -2592.950             
500     108.968                 -2592.338             
600     121.524                 -2591.068             
700     134.656                 -2589.556             
800     147.744                 -2588.003             
900     160.512                 -2586.532             
1000    172.845                 -2606.407             
1100    184.702                 -2604.612             
1200    196.080                 -2602.639             
1300    206.993                 -2600.491             
1400    217.466                 -2598.175             
1500    227.525                 -2595.693             
1600    237.198                 -2593.049             
1700    246.511                 -2640.423             
1800    255.489                 -2637.235             
1900    264.157                 -2633.851             
2000    272.535                 -2630.273             
2100    280.644                 -2626.505             
2200    288.500                 -2622.546             
2300    296.122                 -2618.399             
2400    303.524                 -2614.066             
2500    310.720                 -2609.546             
2600    317.722                 -2604.842             
2700    324.542                 -2599.954             
2800    331.191                 -3182.686             
2900    337.678                 -3175.242             
3000    344.013                 -3167.617             
