T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     143.089                 -287.427              
200     103.207                 -287.621              
298.15  98.500                  -287.859              
300     98.501                  -287.865              
400     100.570                 -299.000              
500     104.526                 -320.758              
600     109.008                 -320.088              
700     113.554                 -319.244              
800     117.990                 -318.250              
900     122.255                 -317.128              
1000    126.330                 315.904               
1100    130.217                 -314.598              
1200    133.924                 -409.994              
1300    137.464                 -407.663              
1400    140.850                 -405.241              
1500    144.093                 -402.733              
1600    147.207                 -400.146              
1700    150.201                 -397.484              
1800    153.085                 -394.753              
1900    155.868                 -391.956              
2000    158.557                 -389.093              
