T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     222.248                 254.985               
200     199.010                 254.287               
250     196.824                 253.953               
298.15  196.344                 253.550               
300     196.345                 253.534               
350     196.700                 252.333               
400     197.490                 251.751               
450     198.513                 251.175               
500     199.659                 250.607               
600     202.102                 249.509               
700     204.572                 248.472               
800     206.980                 247.501               
900     209.294                 246.591               
1000    211.507                 245.735               
1100    213.619                 244.925               
1200    215.634                 180.580               
1300    217.559                 180.613               
1400    219.400                 180.668               
1500    221.164                 180.740               
1600    222.856                 180.829               
1700    224.481                 180.932               
1800    226.045                 181.050               
1900    227.552                 181.180               
2000    229.005                 181.324               
2100    230.410                 181.480               
2200    231.769                 181.649               
2300    233.085                 181.830               
2400    234.360                 182.023               
2500    235.599                 182.229               
2600    236.801                 182.445               
2700    237.971                 182.673               
2800    239.109                 182.911               
2900    240.218                 183.160               
3000    241.299                 183.418               
3100    242.353                 183.685               
3200    243.382                 183.961               
3300    244.387                 184.246               
3400    245.369                 184.537               
3500    246.330                 184.835               
3600    247.270                 185.140               
3700    248.190                 185.451               
3800    249.091                 185.767               
3900    249.974                 186.087               
4000    250.840                 186.412               
4100    251.689                 186.741               
4200    252.522                 187.074               
4300    253.340                 187.410               
4400    254.143                 187.748               
4500    254.932                 188.090               
4600    255.707                 188.434               
4700    256.469                 188.781               
4800    257.218                 189.130               
4900    257.955                 189.482               
5000    258.680                 189.836               
5100    259.393                 190.193               
5200    260.096                 190.553               
5300    260.787                 190.915               
5400    261.468                 191.281               
5500    262.140                 191.651               
5600    262.801                 192.024               
5700    263.453                 192.402               
5800    264.096                 192.784               
5900    264.730                 193.171               
6000    265.355                 193.564               
