T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  33.938                  2.380                 
300     33.938                  2.392                 
350     34.318                  2.686                 
400     35.159                  2.891                 
450     36.240                  2.996                 
500     37.444                  0.                    
600     39.979                  0.                    
700     42.497                  0.                    
800     44.906                  0.                    
900     47.183                  0.                    
1000    49.326                  0.                    
1100    51.342                  0.                    
1200    53.240                  0.                    
1300    55.031                  0.                    
1400    56.724                  0.                    
1500    58.327                  0.                    
1600    59.850                  0.                    
1700    61.297                  145.237               
1800    62.677                  -144.483              
1900    63.994                  -143.732              
2000    65.254                  -142.983              
2100    66.462                  -142.237              
2200    67.621                  -141.495              
