T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     260.451                 714.913               
200     236.323                 714.201               
250     234.003                 713.772               
298.15  233.487                 713.372               
300     233.488                 713.357               
350     233.877                 712.965               
400     234.752                 712.594               
450     235.896                 712.239               
500     237.189                 711.893               
600     239.970                 711.202               
700     242.799                 710.472               
800     245.562                 709.673               
900     248.217                 708.778               
1000    250.747                 707.769               
1100    253.151                 706.637               
1200    255.436                 701.665               
1300    257.607                 700.817               
1400    259.673                 699.919               
1500    261.641                 698.960               
1600    263.520                 697.932               
1700    265.315                 696.824               
1800    267.034                 695.626               
1900    268.682                 694.330               
2000    270.265                 692.923               
2100    271.786                 691.398               
2200    273.252                 668.420               
2300    274.665                 666.210               
2400    276.029                 663.998               
2500    277.347                 661.786               
2600    278.622                 659.572               
2700    279.857                 657.358               
2800    281.054                 655.144               
2900    282.215                 652.930               
3000    283.343                 650.716               
3100    284.440                 648.503               
3200    285.506                 646.290               
3300    286.544                 644.077               
3400    287.555                 641.866               
3500    288.541                 639.655               
3600    289.502                 637.445               
3700    290.440                 635.237               
3800    291.357                 633.029               
3900    292.252                 630.823               
4000    293.127                 628.618               
4100    293.983                 626.414               
4200    294.821                 624.212               
4300    295.641                 622.011               
4400    296.444                 619.811               
4500    297.231                 617.613               
4600    298.003                 615.417               
4700    298.759                 613.222               
4800    299.502                 50.092                
4900    300.230                 48.248                
5000    300.945                 46.389                
5100    301.648                 44.515                
5200    302.338                 42.629                
5300    303.016                 40.731                
5400    303.683                 38.823                
5500    304.339                 36.907                
5600    304.984                 34.983                
5700    305.618                 33.052                
5800    306.243                 31.116                
5900    306.857                 29.176                
6000    307.463                 27.233                
